date,location,description,LST_diff_1km,NDVI,NDWI,VH_gamma0,VV_gamma0
2018-12-13,Willows,fallow,9.288,0.033,-0.133,-16.95,-9.006
2018-12-14,Willows,fallow,9.288,0.033,-0.133,-16.95,-9.006
2018-12-15,Willows,fallow,9.288,0.033,-0.133,-14.123,-7.311
2018-12-16,Willows,fallow,9.288,0.033,-0.133,-14.123,-7.311
2018-12-17,Willows,fallow,9.288,0.033,-0.133,-14.123,-7.311
2018-12-18,Willows,fallow,9.288,0.033,-0.133,-14.123,-7.311
2018-12-19,Willows,fallow,9.288,0.033,-0.133,-14.123,-7.311
2018-12-20,Willows,fallow,9.288,0.033,-0.133,-14.123,-7.311
2018-12-21,Willows,fallow,9.288,0.033,-0.133,-14.123,-7.311
2018-12-22,Willows,fallow,9.288,0.033,-0.133,-15.665,-7.941
2018-12-23,Willows,fallow,9.288,0.033,-0.133,-15.665,-7.941
2018-12-24,Willows,fallow,9.288,0.033,-0.133,-15.665,-7.941
2018-12-25,Willows,fallow,9.288,0.033,-0.133,-15.665,-7.941
2018-12-26,Willows,fallow,9.288,0.033,-0.133,-15.665,-7.941
2018-12-27,Willows,fallow,11.48,0.033,-0.133,-16.111,-8.323
2018-12-28,Willows,fallow,9.659,0.033,-0.133,-16.111,-8.323
2018-12-29,Willows,fallow,9.659,0.033,-0.133,-16.111,-8.323
2018-12-30,Willows,fallow,9.659,0.033,-0.133,-16.111,-8.323
2018-12-31,Willows,fallow,6.822,0.061,-0.173,-16.111,-8.323
2019-01-01,Willows,fallow,10.731,0.061,-0.173,-16.111,-8.323
2019-01-02,Willows,fallow,10.731,0.061,-0.173,-16.111,-8.323
2019-01-03,Willows,fallow,10.731,0.061,-0.173,-19.099,-10.588
2019-01-04,Willows,fallow,10.731,0.061,-0.173,-19.099,-10.588
2019-01-17,Willows,fallow,8.616,0.061,-0.173,-14.078,-7.048
2019-01-18,Willows,fallow,8.616,0.061,-0.173,-14.078,-7.048
2019-01-19,Willows,fallow,8.616,0.061,-0.173,-14.078,-7.048
2019-01-20,Willows,fallow,8.616,0.061,-0.173,-15.603,-8.276
2019-01-21,Willows,fallow,8.616,0.061,-0.173,-15.603,-8.276
2019-01-22,Willows,fallow,1.962,0.061,-0.173,-15.603,-8.276
2019-01-23,Willows,fallow,1.962,0.046,-0.074,-15.603,-8.276
2019-01-24,Willows,fallow,8.357,0.046,-0.074,-15.603,-8.276
2019-01-25,Willows,fallow,2.68,0.064,-0.111,-15.603,-8.276
2019-01-26,Willows,fallow,2.68,0.064,-0.111,-15.603,-8.276
2019-01-27,Willows,fallow,2.68,0.064,-0.111,-14.133,-6.695
2019-01-28,Willows,fallow,2.68,0.064,-0.111,-14.133,-6.695
2019-01-29,Willows,fallow,2.68,0.064,-0.111,-14.133,-6.695
2019-01-30,Willows,fallow,2.68,0.064,-0.111,-14.133,-6.695
2019-01-31,Willows,fallow,11.918,0.064,-0.111,-14.133,-6.695
2019-02-01,Willows,fallow,11.918,0.064,-0.111,-14.474,-5.984
2019-02-02,Willows,fallow,11.918,0.064,-0.111,-14.474,-5.984
2019-02-03,Willows,fallow,11.918,0.064,-0.111,-14.474,-5.984
2019-02-04,Willows,fallow,11.918,0.064,-0.111,-14.474,-5.984
2019-02-05,Willows,fallow,11.918,0.064,-0.111,-14.474,-5.984
2019-02-06,Willows,fallow,9.725,0.064,-0.111,-14.474,-5.984
2019-02-07,Willows,fallow,9.725,0.064,-0.111,-14.474,-5.984
2019-02-08,Willows,fallow,9.725,0.064,-0.111,-14.312,-6.984
2019-02-09,Willows,fallow,9.725,0.064,-0.111,-14.312,-6.984
2019-02-10,Willows,fallow,9.725,0.064,-0.111,-14.312,-6.984
2019-02-11,Willows,fallow,9.725,0.064,-0.111,-14.312,-6.984
2019-02-12,Willows,fallow,9.725,0.064,-0.111,-14.312,-6.984
2019-02-13,Willows,fallow,9.725,0.064,-0.111,-15.68,-7.845
2019-02-14,Willows,fallow,9.725,0.064,-0.111,-15.68,-7.845
2019-02-15,Willows,fallow,4.438,0.064,-0.111,-15.68,-7.845
2019-02-16,Willows,fallow,4.438,0.064,-0.111,-15.68,-7.845
2019-02-17,Willows,fallow,4.68,0.072,-0.048,-15.68,-7.845
2019-02-18,Willows,fallow,8.688,0.072,-0.048,-15.68,-7.845
2019-02-19,Willows,fallow,8.06,0.083,-0.11,-15.68,-7.845
2019-02-20,Willows,fallow,8.06,0.083,-0.11,-15.223,-7.86
2019-02-21,Willows,fallow,8.822,0.083,-0.11,-15.223,-7.86
2019-02-22,Willows,fallow,11.045,0.081,-0.156,-15.223,-7.86
2019-02-23,Willows,fallow,13.775,0.081,-0.156,-15.223,-7.86
2019-02-24,Willows,fallow,13.775,0.081,-0.156,-15.223,-7.86
2019-02-25,Willows,fallow,13.775,0.081,-0.156,-14.514,-5.353
2019-02-26,Willows,fallow,13.775,0.081,-0.156,-14.514,-5.353
2019-02-27,Willows,fallow,13.775,0.081,-0.156,-14.514,-5.353
2019-02-28,Willows,fallow,13.775,0.081,-0.156,-14.514,-5.353
2019-03-01,Willows,fallow,13.775,0.081,-0.156,-14.514,-5.353
2019-03-02,Willows,fallow,13.775,0.081,-0.156,-14.514,-5.353
2019-03-03,Willows,fallow,13.775,0.081,-0.156,-14.514,-5.353
2019-03-04,Willows,fallow,13.775,0.081,-0.156,-17.039,-9.365
2019-03-05,Willows,fallow,13.775,0.081,-0.156,-17.039,-9.365
2019-03-06,Willows,fallow,13.775,0.081,-0.156,-17.039,-9.365
2019-03-07,Willows,fallow,3.641,0.081,-0.156,-17.039,-9.365
2019-03-08,Willows,fallow,3.641,0.081,-0.156,-17.039,-9.365
2019-03-09,Willows,fallow,3.641,0.081,-0.156,-15.743,-7.458
2019-03-10,Willows,fallow,3.641,0.081,-0.156,-15.743,-7.458
2019-03-11,Willows,fallow,12.045,0.102,-0.178,-15.743,-7.458
2019-03-12,Willows,fallow,13.43,0.102,-0.178,-15.743,-7.458
2019-03-13,Willows,fallow,10.693,0.102,-0.178,-15.743,-7.458
2019-03-14,Willows,fallow,10.693,0.102,-0.178,-15.743,-7.458
2019-03-15,Willows,fallow,18.308,0.102,-0.178,-15.743,-7.458
2019-03-16,Willows,fallow,17.335,0.09,-0.207,-15.756,-7.492
2019-03-17,Willows,fallow,17.335,0.09,-0.207,-15.756,-7.492
2019-03-18,Willows,fallow,18.924,0.09,-0.207,-15.756,-7.492
2019-03-19,Willows,fallow,18.924,0.09,-0.207,-15.756,-7.492
2019-03-20,Willows,fallow,18.924,0.09,-0.207,-15.756,-7.492
2019-03-21,Willows,fallow,15.954,0.057,-0.042,-16.262,-6.296
2019-03-22,Willows,fallow,15.954,0.057,-0.042,-16.262,-6.296
2019-03-23,Willows,fallow,15.954,0.057,-0.042,-16.262,-6.296
2019-03-24,Willows,fallow,15.954,0.057,-0.042,-16.262,-6.296
2019-03-25,Willows,fallow,15.954,0.057,-0.042,-16.262,-6.296
2019-03-26,Willows,fallow,15.954,0.057,-0.042,-16.262,-6.296
2019-03-27,Willows,fallow,15.954,0.057,-0.042,-16.262,-6.296
2019-03-28,Willows,fallow,15.954,0.057,-0.042,-15.717,-7.72
2019-03-29,Willows,fallow,17.596,0.097,-0.208,-15.717,-7.72
2019-03-30,Willows,fallow,13.64,0.097,-0.208,-15.717,-7.72
2019-03-31,Willows,fallow,13.64,0.094,-0.208,-15.717,-7.72
2019-04-01,Willows,fallow,13.64,0.094,-0.208,-15.717,-7.72
2019-04-02,Willows,fallow,13.64,0.094,-0.208,-15.765,-6.145
2019-04-03,Willows,fallow,13.64,0.094,-0.208,-15.765,-6.145
2019-04-04,Willows,fallow,13.64,0.094,-0.208,-15.765,-6.145
2019-04-05,Willows,fallow,13.64,0.094,-0.208,-15.765,-6.145
2019-04-06,Willows,fallow,13.64,0.094,-0.208,-15.765,-6.145
2019-04-07,Willows,fallow,13.64,0.094,-0.208,-15.765,-6.145
2019-04-08,Willows,fallow,13.64,0.094,-0.208,-15.765,-6.145
2019-04-09,Willows,fallow,14.447,0.094,-0.208,-19.495,-11.06
2019-04-10,Willows,fallow,13.221,0.094,-0.208,-19.495,-11.06
2019-04-11,Willows,fallow,13.221,0.094,-0.208,-19.495,-11.06
2019-04-12,Willows,fallow,13.221,0.094,-0.208,-19.495,-11.06
2019-04-13,Willows,fallow,11.402,0.094,-0.208,-19.495,-11.06
2019-04-14,Willows,fallow,11.402,0.094,-0.208,-20.374,-9.805
2019-04-15,Willows,fallow,11.402,0.094,-0.208,-20.374,-9.805
2019-04-16,Willows,fallow,11.402,0.094,-0.208,-20.374,-9.805
2019-04-17,Willows,fallow,24.474,0.094,-0.208,-20.374,-9.805
2019-04-18,Willows,fallow,28.977,0.06,-0.188,-20.374,-9.805
2019-04-19,Willows,fallow,28.977,0.06,-0.188,-20.374,-9.805
2019-05-20,Willows,growing season flooding,5.918,0.038,-0.161,-25.171,-19.2
2019-05-21,Willows,growing season flooding,5.918,0.038,-0.161,-25.171,-19.2
2019-05-22,Willows,growing season flooding,5.918,0.038,-0.161,-25.171,-19.2
2019-05-23,Willows,growing season flooding,5.918,0.038,-0.161,-25.171,-19.2
2019-05-24,Willows,growing season flooding,5.918,0.038,-0.161,-25.171,-19.2
2019-05-25,Willows,growing season flooding,5.918,0.024,-0.059,-25.171,-19.2
2019-05-26,Willows,growing season flooding,5.918,0.024,-0.059,-25.171,-19.2
2019-05-27,Willows,growing season flooding,5.918,0.024,-0.059,-24.815,-18.005
2019-05-28,Willows,growing season flooding,5.918,0.028,-0.031,-24.815,-18.005
2019-05-29,Willows,growing season flooding,5.918,0.028,-0.031,-24.815,-18.005
2019-05-30,Willows,growing season flooding,5.918,0.044,0.072,-24.815,-18.005
2019-05-31,Willows,growing season flooding,5.918,0.044,0.072,-24.815,-18.005
2019-06-01,Willows,growing season flooding,5.918,0.044,0.072,-26.227,-17.05
2019-07-28,Willows,green,10.856,0.218,-0.62,-19.867,-13.997
2019-07-29,Willows,green,5.512,0.228,-0.602,-19.867,-13.997
2019-07-30,Willows,green,7.539,0.228,-0.602,-19.867,-13.997
2019-07-31,Willows,green,7.781,0.228,-0.602,-19.015,-12.987
2019-08-01,Willows,green,12.068,0.254,-0.653,-19.015,-12.987
2019-08-02,Willows,green,7.978,0.254,-0.653,-19.015,-12.987
2019-08-03,Willows,green,9.212,0.226,-0.613,-19.015,-12.987
2019-08-04,Willows,green,13.528,0.226,-0.613,-19.015,-12.987
2019-08-05,Willows,green,13.528,0.226,-0.613,-19.015,-12.987
2019-08-06,Willows,green,16.001,0.261,-0.665,-19.015,-12.987
2019-08-07,Willows,green,5.796,0.261,-0.665,-20.414,-15.573
2019-08-08,Willows,green,14.705,0.255,-0.62,-20.414,-15.573
2019-08-09,Willows,green,14.705,0.255,-0.62,-20.414,-15.573
2019-08-10,Willows,green,14.705,0.255,-0.62,-20.414,-15.573
2019-08-11,Willows,green,11.373,0.291,-0.668,-20.414,-15.573
2019-08-12,Willows,green,12.187,0.291,-0.668,-19.175,-14.495
2019-08-13,Willows,green,16.264,0.254,-0.616,-20.268,-15.245
2019-08-14,Willows,green,9.27,0.254,-0.616,-20.268,-15.245
2019-08-15,Willows,green,12.559,0.254,-0.616,-20.268,-15.245
2019-08-16,Willows,green,5.327,0.271,-0.625,-20.268,-15.245
2019-08-17,Willows,green,9.483,0.271,-0.625,-20.268,-15.245
2019-08-18,Willows,green,9.468,0.308,-0.6,-20.268,-15.245
2019-08-19,Willows,green,5.49,0.308,-0.6,-15.56,-9.96
2019-08-20,Willows,green,15.234,0.308,-0.6,-15.56,-9.96
2019-08-21,Willows,green,15.234,0.308,-0.6,-15.56,-9.96
2019-08-22,Willows,green,15.234,0.308,-0.6,-15.56,-9.96
2019-08-23,Willows,green,8.723,0.297,-0.554,-15.56,-9.96
2019-08-24,Willows,green,13.405,0.297,-0.554,-13.931,-8.775
2019-08-25,Willows,green,9.602,0.297,-0.554,-13.812,-8.459
2019-08-26,Willows,green,11.145,0.322,-0.576,-13.812,-8.459
2019-08-27,Willows,green,9.506,0.322,-0.576,-13.812,-8.459
2019-08-28,Willows,green,6.942,0.298,-0.532,-13.812,-8.459
2019-08-29,Willows,green,7.745,0.298,-0.532,-13.812,-8.459
2019-08-30,Willows,green,7.745,0.298,-0.532,-13.812,-8.459
2019-08-31,Willows,green,7.745,0.338,-0.572,-14.275,-8.996
2019-09-01,Willows,green,10.756,0.338,-0.572,-14.275,-8.996
2019-09-02,Willows,green,16.917,0.308,-0.538,-14.275,-8.996
2019-10-02,Willows,ripe/harvest (yellow),13.685,0.188,-0.42,-17.57,-12.048
2019-10-03,Willows,ripe/harvest (yellow),13.685,0.188,-0.42,-17.57,-12.048
2019-10-04,Willows,ripe/harvest (yellow),13.685,0.188,-0.42,-17.57,-12.048
2019-10-05,Willows,ripe/harvest (yellow),22.832,0.173,-0.412,-17.57,-12.048
2019-10-06,Willows,ripe/harvest (yellow),14.77,0.173,-0.412,-17.94,-13.872
2019-10-07,Willows,ripe/harvest (yellow),24.646,0.138,-0.375,-17.94,-13.872
2019-10-08,Willows,ripe/harvest (yellow),24.646,0.138,-0.375,-17.94,-13.872
2019-10-09,Willows,ripe/harvest (yellow),24.646,0.138,-0.375,-17.94,-13.872
2019-10-10,Willows,ripe/harvest (yellow),12.754,0.137,-0.391,-17.94,-13.872
2019-10-11,Willows,ripe/harvest (yellow),26.839,0.137,-0.391,-19.596,-13.945
2019-10-12,Willows,ripe/harvest (yellow),26.269,0.106,-0.356,-20.405,-14.998
2019-10-13,Willows,ripe/harvest (yellow),25.98,0.106,-0.356,-20.405,-14.998
2019-10-14,Willows,ripe/harvest (yellow),24.113,0.106,-0.356,-20.405,-14.998
2019-10-15,Willows,ripe/harvest (yellow),21.08,0.096,-0.36,-20.405,-14.998
2019-10-16,Willows,ripe/harvest (yellow),22.737,0.096,-0.36,-20.405,-14.998
2019-10-17,Willows,ripe/harvest (yellow),22.737,0.08,-0.337,-20.405,-14.998
2019-10-18,Willows,ripe/harvest (yellow),22.878,0.08,-0.337,-18.265,-12.736
2019-10-19,Willows,ripe/harvest (yellow),16.953,0.08,-0.337,-18.265,-12.736
2019-10-20,Willows,ripe/harvest (yellow),20.967,0.055,-0.326,-18.265,-12.736
2019-10-21,Willows,ripe/harvest (yellow),18.495,0.055,-0.326,-18.265,-12.736
2019-10-22,Willows,ripe/harvest (yellow),16.503,0.055,-0.326,-18.265,-12.736
2019-10-23,Willows,ripe/harvest (yellow),14.213,0.055,-0.326,-17.911,-11.595
2019-10-24,Willows,ripe/harvest (yellow),14.213,0.055,-0.326,-18.726,-12.029
2019-10-25,Willows,ripe/harvest (yellow),14.213,0.061,-0.332,-18.726,-12.029
2019-11-05,Willows,fallow,24.607,0.033,-0.204,-18.298,-10.63
2019-11-06,Willows,fallow,24.997,0.034,-0.192,-18.298,-10.63
2019-11-07,Willows,fallow,18.962,0.034,-0.192,-18.298,-10.63
2019-11-08,Willows,fallow,23.214,0.034,-0.192,-18.298,-10.63
2019-11-09,Willows,fallow,23.214,0.039,-0.192,-18.298,-10.63
2019-11-10,Willows,fallow,23.93,0.039,-0.192,-18.298,-10.63
2019-11-11,Willows,fallow,23.93,0.039,-0.192,-18.224,-10.165
2019-11-12,Willows,fallow,23.93,0.039,-0.192,-18.224,-10.165
2019-11-13,Willows,fallow,23.93,0.039,-0.192,-18.224,-10.165
2019-11-14,Willows,fallow,23.93,0.039,-0.192,-18.224,-10.165
2019-11-15,Willows,fallow,15.191,0.039,-0.192,-18.224,-10.165
2019-11-16,Willows,fallow,11.7,0.039,-0.192,-18.499,-10.295
2019-11-17,Willows,fallow,18.873,0.039,-0.192,-18.617,-10.529
2019-11-18,Willows,fallow,17.633,0.039,-0.192,-18.617,-10.529
2019-11-19,Willows,fallow,17.633,0.034,-0.187,-18.617,-10.529
2019-11-20,Willows,fallow,17.633,0.034,-0.187,-18.617,-10.529
2019-11-21,Willows,fallow,12.001,0.026,-0.187,-18.617,-10.529
2019-11-22,Willows,fallow,17.418,0.026,-0.187,-18.617,-10.529
2019-11-23,Willows,fallow,17.101,0.026,-0.187,-18.626,-10.268
2019-11-24,Willows,fallow,18.85,0.026,-0.187,-18.626,-10.268
2019-11-25,Willows,fallow,18.85,0.026,-0.187,-18.626,-10.268
2019-11-26,Willows,fallow,18.85,0.026,-0.187,-18.626,-10.268
2019-11-27,Willows,fallow,18.85,0.026,-0.187,-18.626,-10.268
2019-11-28,Willows,fallow,18.85,0.026,-0.187,-17.482,-8.805
2019-11-29,Willows,fallow,13.173,0.039,-0.182,-20.454,-10.264
2019-11-30,Willows,fallow,13.173,0.039,-0.182,-20.454,-10.264
2019-12-01,Willows,fallow,13.173,0.039,-0.182,-20.454,-10.264
2019-12-02,Willows,fallow,13.173,0.039,-0.182,-20.454,-10.264
2019-12-03,Willows,fallow,13.173,0.039,-0.182,-20.454,-10.264
2019-12-04,Willows,fallow,13.173,0.039,-0.182,-20.454,-10.264
2019-12-05,Willows,fallow,13.173,0.039,-0.182,-14.589,-7.623
2019-12-06,Willows,fallow,13.173,0.039,-0.182,-14.589,-7.623
2019-12-07,Willows,fallow,13.173,0.039,-0.182,-14.589,-7.623
2019-12-08,Willows,fallow,13.173,0.039,-0.182,-14.589,-7.623
2019-12-09,Willows,fallow,6.405,0.027,-0.109,-14.589,-7.623
2019-12-10,Willows,fallow,6.405,0.027,-0.109,-15.452,-7.346
2019-12-11,Willows,fallow,6.405,0.027,-0.109,-14.692,-7.252
2019-12-12,Willows,fallow,6.405,0.027,-0.109,-14.692,-7.252
2019-12-13,Willows,fallow,6.405,0.027,-0.109,-14.692,-7.252
2019-12-14,Willows,fallow,6.405,-0.013,0.109,-14.692,-7.252
2019-12-15,Willows,fallow,8.703,-0.013,0.109,-14.692,-7.252
2019-12-16,Willows,fallow,8.703,0.035,-0.105,-14.692,-7.252
2019-12-17,Willows,fallow,8.703,0.035,-0.105,-17.814,-9.486
2019-12-18,Willows,fallow,8.703,0.035,-0.105,-17.814,-9.486
2019-12-19,Willows,fallow,8.703,0.035,-0.105,-17.814,-9.486
2019-12-20,Willows,fallow,8.703,0.035,-0.105,-17.814,-9.486
2019-12-21,Willows,fallow,8.703,0.035,-0.105,-17.814,-9.486
2019-12-22,Willows,fallow,8.703,0.035,-0.105,-14.212,-6.607
2019-12-23,Willows,fallow,8.703,0.035,-0.105,-15.108,-7.395
2019-12-24,Willows,fallow,8.703,0.035,-0.105,-15.108,-7.395
2019-12-25,Willows,fallow,8.703,0.035,-0.105,-15.108,-7.395
2019-12-26,Willows,fallow,6.564,0.043,-0.104,-15.108,-7.395
2019-12-27,Willows,fallow,6.564,0.043,-0.104,-15.108,-7.395
2019-12-28,Willows,fallow,13.405,0.043,-0.104,-15.108,-7.395
2019-12-29,Willows,fallow,13.405,0.043,-0.104,-19.337,-9.947
2019-12-30,Willows,fallow,13.405,0.043,-0.104,-19.337,-9.947
2019-12-31,Willows,fallow,13.405,0.043,-0.104,-19.337,-9.947
2020-01-01,Willows,fallow,13.405,0.043,-0.104,-19.337,-9.947
2020-01-02,Willows,fallow,7.352,0.043,-0.104,-19.337,-9.947
2020-01-03,Willows,fallow,7.352,0.043,-0.104,-18.738,-8.87
2020-01-04,Willows,fallow,7.352,0.043,-0.104,-19.213,-9.594
2020-01-05,Willows,fallow,7.352,0.043,-0.104,-19.213,-9.594
2020-01-06,Willows,fallow,12.301,0.043,-0.104,-19.213,-9.594
2020-01-07,Willows,fallow,12.301,0.043,-0.104,-19.213,-9.594
2020-01-08,Willows,fallow,12.301,0.043,-0.104,-19.213,-9.594
2020-01-09,Willows,fallow,12.301,0.043,-0.104,-19.213,-9.594
2020-01-10,Willows,fallow,12.301,0.043,-0.104,-18.36,-9.434
2020-01-11,Willows,fallow,12.301,0.043,-0.104,-18.36,-9.434
2020-01-12,Willows,fallow,12.301,0.043,-0.104,-18.36,-9.434
2020-01-13,Willows,fallow,10.88,0.043,-0.104,-18.36,-9.434
2020-01-14,Willows,fallow,10.88,0.043,-0.104,-18.36,-9.434
2020-01-15,Willows,fallow,10.88,0.043,-0.104,-19.759,-9.393
2020-01-16,Willows,fallow,10.88,0.043,-0.104,-19.759,-9.393
2020-01-17,Willows,fallow,10.88,0.043,-0.104,-19.759,-9.393
2020-01-18,Willows,fallow,10.88,0.043,-0.104,-19.759,-9.393
2020-01-19,Willows,fallow,10.88,0.043,-0.104,-19.759,-9.393
2020-01-20,Willows,fallow,10.88,0.043,-0.104,-19.759,-9.393
2020-01-21,Willows,fallow,10.88,0.043,-0.104,-19.759,-9.393
2020-01-22,Willows,fallow,10.88,0.043,-0.104,-17.4,-8.724
2020-01-23,Willows,fallow,10.88,0.043,-0.104,-17.4,-8.724
2020-01-24,Willows,fallow,10.88,0.043,-0.104,-17.4,-8.724
2020-01-25,Willows,fallow,10.88,0.043,-0.104,-17.4,-8.724
2020-01-26,Willows,fallow,10.88,0.043,-0.104,-17.4,-8.724
2020-01-27,Willows,fallow,10.88,0.043,-0.104,-17.083,-7.709
2020-01-28,Willows,fallow,10.88,0.015,-0.036,-17.977,-9.186
2020-01-29,Willows,fallow,10.88,0.015,-0.036,-17.977,-9.186
2020-01-30,Willows,fallow,10.88,0.015,-0.036,-17.977,-9.186
2020-01-31,Willows,fallow,10.88,0.015,-0.036,-17.977,-9.186
2020-02-01,Willows,fallow,10.88,0.015,-0.036,-17.977,-9.186
2020-02-02,Willows,fallow,10.88,0.064,-0.191,-17.977,-9.186
2020-02-03,Willows,fallow,14.03,0.064,-0.191,-20.239,-11.179
2020-02-04,Willows,fallow,8.526,0.064,-0.191,-20.239,-11.179
2020-02-05,Willows,fallow,13.58,0.064,-0.191,-20.239,-11.179
2020-02-06,Willows,fallow,16.76,0.064,-0.191,-20.239,-11.179
2020-02-07,Willows,fallow,18.085,0.058,-0.164,-20.239,-11.179
2020-02-08,Willows,fallow,13.867,0.058,-0.164,-20.506,-10.424
2020-02-09,Willows,fallow,10.09,0.066,-0.199,-20.748,-11.136
2020-02-10,Willows,fallow,13.451,0.066,-0.199,-20.748,-11.136
2020-02-11,Willows,fallow,14.723,0.066,-0.199,-20.748,-11.136
2020-02-12,Willows,fallow,14.723,0.068,-0.209,-20.748,-11.136
2020-02-13,Willows,fallow,14.723,0.068,-0.209,-20.748,-11.136
2020-02-14,Willows,fallow,14.723,0.068,-0.209,-20.748,-11.136
2020-02-15,Willows,fallow,14.723,0.068,-0.209,-20.487,-11.601
2020-02-16,Willows,fallow,14.723,0.068,-0.209,-20.487,-11.601
2020-02-17,Willows,fallow,14.723,0.078,-0.231,-20.487,-11.601
2020-02-18,Willows,fallow,14.723,0.078,-0.231,-20.487,-11.601
2020-02-19,Willows,fallow,21.862,0.061,-0.205,-20.487,-11.601
2020-02-20,Willows,fallow,21.862,0.061,-0.205,-19.068,-10.219
2020-02-21,Willows,fallow,21.862,0.061,-0.205,-19.999,-10.926
2020-02-22,Willows,fallow,22.672,0.058,-0.211,-19.999,-10.926
2020-02-23,Willows,fallow,17.943,0.058,-0.211,-19.999,-10.926
2020-02-24,Willows,fallow,20.555,0.068,-0.224,-19.999,-10.926
2020-02-25,Willows,fallow,19.84,0.068,-0.224,-19.999,-10.926
2020-02-26,Willows,fallow,19.84,0.068,-0.224,-19.999,-10.926
2020-02-27,Willows,fallow,20.499,0.069,-0.217,-19.425,-11.187
2020-02-28,Willows,fallow,20.499,0.069,-0.217,-19.425,-11.187
2020-02-29,Willows,fallow,20.499,0.069,-0.217,-19.425,-11.187
2020-03-01,Willows,fallow,20.499,0.069,-0.217,-19.425,-11.187
2020-03-02,Willows,fallow,16.156,0.069,-0.217,-19.425,-11.187
2020-03-03,Willows,fallow,17.281,0.068,-0.23,-18.471,-10.066
2020-03-04,Willows,fallow,22.533,0.068,-0.23,-19.247,-10.955
2020-03-05,Willows,fallow,19.742,0.06,-0.206,-19.247,-10.955
2020-03-06,Willows,fallow,19.742,0.06,-0.206,-19.247,-10.955
2020-03-07,Willows,fallow,19.742,0.06,-0.206,-19.247,-10.955
2020-03-08,Willows,fallow,19.742,0.06,-0.206,-19.247,-10.955
2020-03-09,Willows,fallow,19.742,0.06,-0.206,-19.247,-10.955
2020-03-10,Willows,fallow,21.481,0.065,-0.224,-19.161,-10.182
2020-03-11,Willows,fallow,24.461,0.065,-0.224,-19.161,-10.182
2020-03-12,Willows,fallow,22.538,0.065,-0.224,-19.161,-10.182
2020-03-13,Willows,fallow,20.659,0.063,-0.214,-19.161,-10.182
2020-03-14,Willows,fallow,20.659,0.063,-0.214,-19.161,-10.182
2020-03-15,Willows,fallow,20.659,0.063,-0.214,-17.22,-8.092
2020-03-16,Willows,fallow,20.659,0.063,-0.214,-19.919,-11.185
2020-03-17,Willows,fallow,20.659,0.063,-0.214,-19.919,-11.185
2020-03-18,Willows,fallow,20.659,0.063,-0.214,-19.919,-11.185
2020-03-19,Willows,fallow,24.512,0.063,-0.214,-19.919,-11.185
2020-03-20,Willows,fallow,23.305,0.047,-0.173,-19.919,-11.185
2020-03-21,Willows,fallow,28.527,0.047,-0.173,-19.919,-11.185
2020-03-22,Willows,fallow,25.084,0.047,-0.173,-20.257,-11.78
2020-03-23,Willows,fallow,18.536,0.047,-0.173,-20.257,-11.78
2020-03-24,Willows,fallow,18.536,0.047,-0.173,-20.257,-11.78
2020-03-25,Willows,fallow,23.469,0.047,-0.173,-20.257,-11.78
2020-03-26,Willows,fallow,23.469,0.047,-0.173,-20.257,-11.78
2020-03-27,Willows,fallow,22.8,0.047,-0.173,-19.936,-10.704
2020-03-28,Willows,fallow,22.8,0.047,-0.173,-19.617,-11.156
2020-03-29,Willows,fallow,22.8,0.047,-0.173,-19.617,-11.156
2020-03-30,Willows,fallow,22.8,0.047,-0.173,-19.617,-11.156
2020-03-31,Willows,fallow,22.27,0.047,-0.173,-19.617,-11.156
2020-04-01,Willows,fallow,15.619,0.047,-0.173,-19.617,-11.156
2020-04-02,Willows,fallow,20.851,0.053,-0.187,-19.617,-11.156
2020-04-03,Willows,fallow,25.689,0.053,-0.187,-19.605,-11.407
2020-04-04,Willows,fallow,25.689,0.053,-0.187,-19.605,-11.407
2020-04-05,Willows,fallow,25.689,0.053,-0.187,-19.605,-11.407
2020-04-06,Willows,fallow,25.689,0.053,-0.187,-19.605,-11.407
2020-04-07,Willows,fallow,25.689,0.044,-0.151,-19.605,-11.407
2020-04-08,Willows,fallow,24.725,0.044,-0.151,-20.117,-10.543
2020-04-09,Willows,fallow,24.725,0.044,-0.151,-20.598,-11.539
2020-04-10,Willows,fallow,24.725,0.044,-0.151,-20.598,-11.539
2020-04-11,Willows,fallow,27.816,0.044,-0.151,-20.598,-11.539
2020-04-12,Willows,fallow,27.816,0.035,-0.151,-20.598,-11.539
2020-04-13,Willows,fallow,25.188,0.035,-0.151,-20.598,-11.539
2020-04-14,Willows,fallow,27.417,0.035,-0.151,-20.598,-11.539
2020-04-15,Willows,fallow,27.832,0.035,-0.151,-20.438,-11.847
2020-04-16,Willows,fallow,24.694,0.035,-0.151,-20.438,-11.847
2020-04-17,Willows,fallow,24.694,0.035,-0.151,-20.438,-11.847
2020-04-18,Willows,fallow,24.694,0.035,-0.151,-20.438,-11.847
2020-04-19,Willows,fallow,21.952,-0.001,0.033,-20.438,-11.847
2020-04-20,Willows,fallow,21.952,-0.001,0.033,-20.614,-11.196
